ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,CPI came down,CPI came down_lower,CPI came down_upper,FOMC Meeting,FOMC Meeting_lower,FOMC Meeting_upper,German Government sell Bitcoin,German Government sell Bitcoin_lower,German Government sell Bitcoin_upper,Held steady,Held steady_lower,Held steady_upper,Raise +25 bps,Raise +25 bps_lower,Raise +25 bps_upper,eth lauch date,eth lauch date_lower,eth lauch date_upper,halved,halved_lower,halved_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2016-02-22T00:00:00Z,304.5308011618622,-4870.00385867476,5184.78782036576,304.5308011618622,304.5308011618622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10476909371520532,0.10476909371520532,0.10476909371520532,0.001361897264769478,0.001361897264769478,0.001361897264769478,0.10340719645043585,0.10340719645043585,0.10340719645043585,0,0,0,336.4362172079559
2016-02-23T00:00:00Z,306.3635946309713,-4743.812286588073,5293.744779157047,306.3635946309713,306.3635946309713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11103918994065963,0.11103918994065963,0.11103918994065963,0.002624772799520024,0.002624772799520024,0.002624772799520024,0.10841441714113961,0.10841441714113961,0.10841441714113961,0,0,0,340.38196000610293
2016-02-24T00:00:00Z,308.19638810008047,-4806.405404870865,5461.0611057964825,308.19638810008047,308.19638810008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11775201047499285,0.11775201047499285,0.11775201047499285,0.004453392852528515,0.004453392852528515,0.004453392852528515,0.11329861762246433,0.11329861762246433,0.11329861762246433,0,0,0,344.48713241999616
2016-02-25T00:00:00Z,310.02918156918963,-4820.263491455228,5371.139888646663,310.02918156918963,310.02918156918963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11947201325169057,0.11947201325169057,0.11947201325169057,0.0013669409999944226,0.0013669409999944226,0.0013669409999944226,0.11810507225169614,0.11810507225169614,0.11810507225169614,0,0,0,347.06899205803467
2016-02-26T00:00:00Z,311.8619750382988,-4678.469312822203,5514.900516710952,311.8619750382988,311.8619750382988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11911114406240575,0.11911114406240575,0.11911114406240575,-0.0037678279705184547,-0.0037678279705184547,-0.0037678279705184547,0.12287897203292421,0.12287897203292421,0.12287897203292421,0,0,0,349.008211674672
2016-02-27T00:00:00Z,313.6947685074079,-4716.3597161270545,5349.103072626961,313.6947685074079,313.6947685074079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12294659983349801,0.12294659983349801,0.12294659983349801,-0.004717306422631342,-0.004717306422631342,-0.004717306422631342,0.12766390625612936,0.12766390625612936,0.12766390625612936,0,0,0,352.26247368094994
2016-02-28T00:00:00Z,315.5275619765171,-4633.256634304594,5543.483561091577,315.5275619765171,315.5275619765171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1311785594903762,0.1311785594903762,0.1311785594903762,-0.0013218695236661088,-0.0013218695236661088,-0.0013218695236661088,0.13250042901404233,0.13250042901404233,0.13250042901404233,0,0,0,356.9180130361071
2016-02-29T00:00:00Z,317.3603554456262,-4630.690804380589,5164.186281572484,317.3603554456262,317.3603554456262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13878664540222696,0.13878664540222696,0.13878664540222696,0.0013618972647708174,0.0013618972647708174,0.0013618972647708174,0.13742474813745614,0.13742474813745614,0.13742474813745614,0,0,0,361.405734561583
2016-03-01T00:00:00Z,319.1931686372726,-4957.107436215912,5331.089832105525,319.1931686372726,319.1931686372726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1450923428816685,0.1450923428816685,0.1450923428816685,0.002624772799521392,0.002624772799521392,0.002624772799521392,0.1424675700821471,0.1424675700821471,0.1424675700821471,0,0,0,365.50565330667797
2016-03-02T00:00:00Z,321.025981828919,-4499.497721279972,5585.458950301568,321.025981828919,321.025981828919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15210652228480745,0.15210652228480745,0.15210652228480745,0.0044533928525287364,0.0044533928525287364,0.0044533928525287364,0.1476531294322787,0.1476531294322787,0.1476531294322787,0,0,0,369.85612748798167
2016-03-03T00:00:00Z,322.85879502056537,-5081.230896290445,5306.973939580325,322.85879502056537,322.85879502056537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15436536710079393,0.15436536710079393,0.15436536710079393,0.0013669410000127485,0.0013669410000127485,0.0013669410000127485,0.15299842610078118,0.15299842610078118,0.15299842610078118,0,0,0,372.6970114356349
2016-03-04T00:00:00Z,324.69160821221175,-4779.935796536055,5284.238553500436,324.69160821221175,324.69160821221175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1547448591953042,0.1547448591953042,0.1547448591953042,-0.0037678279705217433,-0.0037678279705217433,-0.0037678279705217433,0.15851268716582595,0.15851268716582595,0.15851268716582595,0,0,0,374.9359654069073
2016-03-05T00:00:00Z,326.52442140385807,-4660.241429432138,5344.861494393034,326.52442140385807,326.52442140385807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15947975733903896,0.15947975733903896,0.15947975733903896,-0.0047173064226308445,-0.0047173064226308445,-0.0047173064226308445,0.16419706376166981,0.16419706376166981,0.16419706376166981,0,0,0,378.5984568946155
2016-03-06T00:00:00Z,328.3572345955045,-4355.8096548400445,5422.148509697634,328.3572345955045,328.3572345955045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16872269720226155,0.16872269720226155,0.16872269720226155,-0.001321869523663811,-0.001321869523663811,-0.001321869523663811,0.17004456672592536,0.17004456672592536,0.17004456672592536,0,0,0,383.7585528623338
2016-03-07T00:00:00Z,330.1900477871509,-4837.945895379761,5539.738881879488,330.1900477871509,330.1900477871509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17740213524552204,0.17740213524552204,0.17740213524552204,0.0013618972647721562,0.0013618972647721562,0.0013618972647721562,0.17604023798074986,0.17604023798074986,0.17604023798074986,0,0,0,388.7664673014124
2016-03-08T00:00:00Z,332.02286097879727,-4513.061068841612,5229.76145371505,332.02286097879727,332.02286097879727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18478632087967406,0.18478632087967406,0.18478632087967406,0.0026247727995191215,0.0026247727995191215,0.0026247727995191215,0.18216154808015494,0.18216154808015494,0.18216154808015494,0,0,0,393.3761439070127
2016-03-09T00:00:00Z,333.8556741704437,-4407.376046439359,5518.5424775757765,333.8556741704437,333.8556741704437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1928323970215738,0.1928323970215738,0.1928323970215738,0.004453392852528391,0.004453392852528391,0.004453392852528391,0.1883790041690454,0.1883790041690454,0.1883790041690454,0,0,0,398.23386407998385
2016-03-10T00:00:00Z,335.68848736209,-4375.529885187126,5440.797072043347,335.68848736209,335.68848736209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1960238879406728,0.1960238879406728,0.1960238879406728,0.0013669410000100649,0.0013669410000100649,0.0013669410000100649,0.19465694694066274,0.19465694694066274,0.19465694694066274,0,0,0,401.49144979173025
2016-03-11T00:00:00Z,337.5213005537364,-4344.724496994248,5372.623441117697,337.5213005537364,337.5213005537364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19718668222845828,0.19718668222845828,0.19718668222845828,-0.003767827970525033,-0.003767827970525033,-0.003767827970525033,0.2009545101989833,0.2009545101989833,0.2009545101989833,0,0,0,404.07600599136197
2016-03-12T00:00:00Z,339.3541137453828,-4736.0657993504565,5114.326137998013,339.3541137453828,339.3541137453828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2025094060410161,0.2025094060410161,0.2025094060410161,-0.004717306422628853,-0.004717306422628853,-0.004717306422628853,0.20722671246364496,0.20722671246364496,0.20722671246364496,0,0,0,408.07651375753574
2016-03-13T00:00:00Z,341.18692693702917,-4563.028857250865,5604.15040598889,341.18692693702917,341.18692693702917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21210377728213786,0.21210377728213786,0.21210377728213786,-0.0013218695236601632,-0.0013218695236601632,-0.0013218695236601632,0.21342564680579804,0.21342564680579804,0.21342564680579804,0,0,0,413.55396289965785
2016-03-14T00:00:00Z,343.0197401286755,-4640.050527104985,5213.179426571133,343.0197401286755,343.0197401286755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22086363011839008,0.22086363011839008,0.22086363011839008,0.0013618972647694578,0.0013618972647694578,0.0013618972647694578,0.2195017328536206,0.2195017328536206,0.2195017328536206,0,0,0,418.7803251357616
2016-03-15T00:00:00Z,344.8525533203219,-4942.165044502718,5346.554598255729,344.8525533203219,344.8525533203219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22802976651029364,0.22802976651029364,0.22802976651029364,0.002624772799520489,0.002624772799520489,0.002624772799520489,0.22540499371077316,0.22540499371077316,0.22540499371077316,0,0,0,423.4892005344335
2016-03-16T00:00:00Z,346.6853665119683,-4397.776448047272,5538.036595701337,346.6853665119683,346.6853665119683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23553971326269324,0.23553971326269324,0.23553971326269324,0.0044533928525286115,0.0044533928525286115,0.0044533928525286115,0.23108632041016464,0.23108632041016464,0.23108632041016464,0,0,0,428.34353833256904
2016-03-17T00:00:00Z,348.5181797036147,-4093.1543057557697,5747.077326151844,348.5181797036147,348.5181797036147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23786562847395157,0.23786562847395157,0.23786562847395157,0.0013669410000055385,0.0013669410000055385,0.0013669410000055385,0.23649868747394603,0.23649868747394603,0.23649868747394603,0,0,0,431.4186755534126
2016-03-18T00:00:00Z,350.3509928952611,-4123.801090506001,5310.167310940299,350.3509928952611,350.3509928952611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23783045715781684,0.23783045715781684,0.23783045715781684,-0.003767827970528322,-0.003767827970528322,-0.003767827970528322,0.24159828512834516,0.24159828512834516,0.24159828512834516,0,0,0,433.6751297012361
2016-03-19T00:00:00Z,352.1838060869075,-4893.120806504861,5324.060554246999,352.1838060869075,352.1838060869075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24162823024138175,0.24162823024138175,0.24162823024138175,-0.0047173064226329,-0.0047173064226329,-0.0047173064226329,0.24634553666401465,0.24634553666401465,0.24634553666401465,0,0,0,437.2813558713609
2016-03-20T00:00:00Z,354.0166232717077,-4309.146810885244,5216.484205218376,354.0166232717077,354.0166232717077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2493841037223312,0.2493841037223312,0.2493841037223312,-0.0013218695236735625,-0.0013218695236735625,-0.0013218695236735625,0.25070597324600474,0.25070597324600474,0.25070597324600474,0,0,0,442.3027415691287
2016-03-21T00:00:00Z,355.849440456508,-4277.501229322666,5398.537865966051,355.849440456508,355.849440456508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2560128403093559,0.2560128403093559,0.2560128403093559,0.0013618972647717353,0.0013618972647717353,0.0013618972647717353,0.25465094304458413,0.25465094304458413,0.25465094304458413,0,0,0,446.9514664302736
2016-03-22T00:00:00Z,357.6822576413083,-4748.494474426269,5626.273950274693,357.6822576413083,357.6822576413083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26078290954152583,0.26078290954152583,0.26078290954152583,0.0026247727995218567,0.0026247727995218567,0.0026247727995218567,0.25815813674200394,0.25815813674200394,0.25815813674200394,0,0,0,450.9596774803904
2016-03-23T00:00:00Z,359.51507482610856,-4559.573362661357,5268.795406398377,359.51507482610856,359.51507482610856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2656653099713458,0.2656653099713458,0.2656653099713458,0.004453392852528509,0.004453392852528509,0.004453392852528509,0.2612119171188173,0.2612119171188173,0.2612119171188173,0,0,0,455.02575861915824
2016-03-24T00:00:00Z,361.3478920109088,-4733.770810817214,5602.287530971268,361.3478920109088,361.3478920109088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26517038736807824,0.26517038736807824,0.26517038736807824,0.0013669410000115168,0.0013669410000115168,0.0013669410000115168,0.26380344636806674,0.26380344636806674,0.26380344636806674,0,0,0,457.16665251008
2016-03-25T00:00:00Z,363.18070919570914,-4279.208116919693,5978.2805997677715,363.18070919570914,363.18070919570914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26216278288673994,0.26216278288673994,0.26216278288673994,-0.0037678279705220534,-0.0037678279705220534,-0.0037678279705220534,0.265930610857262,0.265930610857262,0.265930610857262,0,0,0,458.39317460923604
2016-03-26T00:00:00Z,365.0135263805094,-4571.26213806904,5213.8666803143005,365.0135263805094,365.0135263805094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26288044265591937,0.26288044265591937,0.26288044265591937,-0.00471730642263091,-0.00471730642263091,-0.00471730642263091,0.2675977490785503,0.2675977490785503,0.2675977490785503,0,0,0,460.96844377081584
2016-03-27T00:00:00Z,366.84634356530967,-4911.779313840374,5328.885722205242,366.84634356530967,366.84634356530967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2674933248031433,0.2674933248031433,0.2674933248031433,-0.0013218695236699156,-0.0013218695236699156,-0.0013218695236699156,0.2688151943268132,0.2688151943268132,0.2688151943268132,0,0,0,464.97529169747054
2016-03-28T00:00:00Z,368.67916075011,-4500.277809011434,5210.599944759489,368.67916075011,368.67916075011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2709605463217241,0.2709605463217241,0.2709605463217241,0.0013618972647721356,0.0013618972647721356,0.0013618972647721356,0.269598649056952,0.269598649056952,0.269598649056952,0,0,0,468.57666756439454
2016-03-29T00:00:00Z,370.51197793491025,-4453.860359763893,5326.143765164416,370.51197793491025,370.51197793491025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2725931855430004,0.2725931855430004,0.2725931855430004,0.0026247727995232237,0.0026247727995232237,0.0026247727995232237,0.26996841274347716,0.26996841274347716,0.26996841274347716,0,0,0,471.5110182820253
2016-03-30T00:00:00Z,372.3447951197105,-4619.995868491092,5542.190541799569,372.3447951197105,372.3447951197105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27440188211388794,0.27440188211388794,0.27440188211388794,0.0044533928525288076,0.0044533928525288076,0.0044533928525288076,0.2699484892613591,0.2699484892613591,0.2699484892613591,0,0,0,474.516907695869
2016-03-31T00:00:00Z,374.17761230451083,-4730.805296440128,5656.585724609255,374.17761230451083,374.17761230451083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27093254420895685,0.27093254420895685,0.27093254420895685,0.0013669410000079116,0.0013669410000079116,0.0013669410000079116,0.26956560320894896,0.26956560320894896,0.26956560320894896,0,0,0,475.55450479220457
2016-04-01T00:00:00Z,376.01042948931115,-4429.755314947157,5541.5716506926965,376.01042948931115,376.01042948931115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26508032914069346,0.26508032914069346,0.26508032914069346,-0.003767827970526683,-0.003767827970526683,-0.003767827970526683,0.2688481571112202,0.2688481571112202,0.2688481571112202,0,0,0,475.6833978986713
2016-04-02T00:00:00Z,377.84324667411136,-4474.570763447963,5557.169724423803,377.84324667411136,377.84324667411136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2631078565807058,0.2631078565807058,0.2631078565807058,-0.00471730642262892,-0.00471730642262892,-0.00471730642262892,0.2678251630033347,0.2678251630033347,0.2678251630033347,0,0,0,477.25677343003167
2016-04-03T00:00:00Z,379.6760638589116,-4423.679643517001,5294.1616920883125,379.6760638589116,379.6760638589116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2652033129408059,0.2652033129408059,0.2652033129408059,-0.0013218695236689657,-0.0013218695236689657,-0.0013218695236689657,0.2665251824644749,0.2665251824644749,0.2665251824644749,0,0,0,480.36741383861994
2016-04-04T00:00:00Z,381.50888104371194,-4407.04018007558,6028.265604230312,381.50888104371194,381.50888104371194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2663372060000847,0.2663372060000847,0.2663372060000847,0.001361897264769437,0.001361897264769437,0.001361897264769437,0.2649753087353153,0.2649753087353153,0.2649753087353153,0,0,0,483.1188904851128
2016-04-05T00:00:00Z,383.3416982285122,-4496.925636059881,5709.62573584843,383.3416982285122,383.3416982285122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2658249959278139,0.2658249959278139,0.2658249959278139,0.002624772799520954,0.002624772799520954,0.002624772799520954,0.26320022312829294,0.26320022312829294,0.26320022312829294,0,0,0,485.2435035990677
2016-04-06T00:00:00Z,385.17451541331246,-4372.79651425324,5723.092977677742,385.17451541331246,385.17451541331246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2656747484247149,0.2656747484247149,0.2656747484247149,0.004453392852528462,0.004453392852528462,0.004453392852528462,0.2612213555721864,0.2612213555721864,0.2612213555721864,0,0,0,487.5056578953557
2016-04-07T00:00:00Z,387.0073325981127,-4739.129846361899,4948.456523592563,387.0073325981127,387.0073325981127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260423116893637,0.260423116893637,0.260423116893637,0.0013669410000033853,0.0013669410000033853,0.0013669410000033853,0.2590561758936336,0.2590561758936336,0.2590561758936336,0,0,0,487.7929884140057
2016-04-08T00:00:00Z,388.84013025955625,-4682.231095201373,5434.9471419467845,388.84013025955625,388.84013025955625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252949810452794,0.252949810452794,0.252949810452794,-0.0037678279705286324,-0.0037678279705286324,-0.0037678279705286324,0.2567176384233227,0.2567176384233227,0.2567176384233227,0,0,0,487.19716750515073
2016-04-09T00:00:00Z,390.67292792099977,-4205.971714777522,5642.683478653159,390.67292792099977,390.67292792099977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24949649141984487,0.24949649141984487,0.24949649141984487,-0.004717306422626929,-0.004717306422626929,-0.004717306422626929,0.2542137978424718,0.2542137978424718,0.2542137978424718,0,0,0,488.14445273000723
2016-04-10T00:00:00Z,392.50572558244323,-4394.533399520869,5099.525909482601,392.50572558244323,392.50572558244323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25022573946695026,0.25022573946695026,0.25022573946695026,-0.0013218695236724934,-0.0013218695236724934,-0.0013218695236724934,0.25154760899062273,0.25154760899062273,0.25154760899062273,0,0,0,490.72076101132194
2016-04-11T00:00:00Z,394.3385232438868,-4343.233912728588,5461.350884264164,394.3385232438868,394.3385232438868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25007881505452506,0.25007881505452506,0.25007881505452506,0.0013618972647707764,0.0013618972647707764,0.0013618972647707764,0.2487169177897543,0.2487169177897543,0.2487169177897543,0,0,0,492.9542338670693
2016-04-12T00:00:00Z,396.17132090533033,-4543.144230883954,5744.249601104899,396.17132090533033,396.17132090533033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2483394174615322,0.2483394174615322,0.2483394174615322,0.0026247727995219786,0.0026247727995219786,0.0026247727995219786,0.24571464466201023,0.24571464466201023,0.24571464466201023,0,0,0,494.55627595392576
2016-04-13T00:00:00Z,398.00411856677385,-4914.154087537313,5493.048050143882,398.00411856677385,398.00411856677385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24698254884686743,0.24698254884686743,0.24698254884686743,0.004453392852528361,0.004453392852528361,0.004453392852528361,0.24252915599433908,0.24252915599433908,0.24252915599433908,0,0,0,496.30419022194656
2016-04-14T00:00:00Z,399.8369162282174,-4521.468191780956,5638.308929375091,399.8369162282174,399.8369162282174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24051175450052056,0.24051175450052056,0.24051175450052056,0.001366941000000702,0.001366941000000702,0.001366941000000702,0.23914481350051986,0.23914481350051986,0.23914481350051986,0,0,0,496.00239446434364
2016-04-15T00:00:00Z,401.6697138896609,-4494.777139160988,5508.140096752832,401.6697138896609,401.6697138896609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2317748579399958,0.2317748579399958,0.2317748579399958,-0.003767827970522364,-0.003767827970522364,-0.003767827970522364,0.2355426859105182,0.2355426859105182,0.2355426859105182,0,0,0,494.76665476523584
2016-04-16T00:00:00Z,403.5025115511044,-4369.166623808002,5441.866383116489,403.5025115511044,403.5025115511044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22698409601177408,0.22698409601177408,0.22698409601177408,-0.004717306422630976,-0.004717306422630976,-0.004717306422630976,0.23170140243440507,0.23170140243440507,0.23170140243440507,0,0,0,495.0911643740123
2016-04-17T00:00:00Z,405.3353092125479,-4477.220382876558,5357.670886058445,405.3353092125479,405.3353092125479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2262762535200493,0.2262762535200493,0.2262762535200493,-0.001321869523670195,-0.001321869523670195,-0.001321869523670195,0.22759812304371949,0.22759812304371949,0.22759812304371949,0,0,0,497.053064400554
2016-04-18T00:00:00Z,407.1681068739914,-4264.902567660763,5469.3979938980565,407.1681068739914,407.1681068739914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22457149417757635,0.22457149417757635,0.22457149417757635,0.0013618972647711765,0.0013618972647711765,0.0013618972647711765,0.22320959691280517,0.22320959691280517,0.22320959691280517,0,0,0,498.60645701613873
2016-04-19T00:00:00Z,409.0009045354349,-4452.914420450849,5567.063781574066,409.0009045354349,409.0009045354349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22113805027046654,0.22113805027046654,0.22113805027046654,0.002624772799523689,0.002624772799523689,0.002624772799523689,0.21851327747094287,0.21851327747094287,0.21851327747094287,0,0,0,499.4465671232582
2016-04-20T00:00:00Z,410.8337021968785,-4464.546623114626,5498.259001010686,410.8337021968785,410.8337021968785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2179418533670618,0.2179418533670618,0.2179418533670618,0.0044533928525283374,0.0044533928525283374,0.0044533928525283374,0.21348846051453343,0.21348846051453343,0.21348846051453343,0,0,0,500.3715606793178
2016-04-21T00:00:00Z,412.66649985832197,-4278.5129029521495,5242.788811821335,412.66649985832197,412.66649985832197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20948435177589214,0.20948435177589214,0.20948435177589214,0.00136694100000668,0.00136694100000668,0.00136694100000668,0.20811741077588544,0.20811741077588544,0.20811741077588544,0,0,0,499.1136740807689
2016-04-22T00:00:00Z,414.4992975197655,-4455.771094602838,5565.606526579961,414.4992975197655,414.4992975197655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19861861429960465,0.19861861429960465,0.19861861429960465,-0.0037678279705256534,-0.0037678279705256534,-0.0037678279705256534,0.2023864422701303,0.2023864422701303,0.2023864422701303,0,0,0,496.8265736213009
2016-04-23T00:00:00Z,416.332095181209,-4622.875139816781,5142.410302003292,416.332095181209,416.332095181209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19156961222597016,0.19156961222597016,0.19156961222597016,-0.004717306422632041,-0.004717306422632041,-0.004717306422632041,0.1962869186486022,0.1962869186486022,0.1962869186486022,0,0,0,496.08867321229894
2016-04-24T00:00:00Z,418.1648928426525,-4336.158204683469,5532.723257405901,418.1648928426525,418.1648928426525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18849427212841663,0.18849427212841663,0.18849427212841663,-0.0013218695236678964,-0.0013218695236678964,-0.0013218695236678964,0.18981614165208452,0.18981614165208452,0.18981614165208452,0,0,0,496.9865799486856
2016-04-25T00:00:00Z,419.99769050409606,-4513.118197433342,5247.285411461401,419.99769050409606,419.99769050409606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18433999579442217,0.18433999579442217,0.18433999579442217,0.0013618972647734542,0.0013618972647734542,0.0013618972647734542,0.18297809852964872,0.18297809852964872,0.18297809852964872,0,0,0,497.4200630052881
2016-04-26T00:00:00Z,421.8304881655396,-4501.285236785036,5683.301489877288,421.8304881655396,421.8304881655396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1784088156927163,0.1784088156927163,0.1784088156927163,0.0026247727995214187,0.0026247727995214187,0.0026247727995214187,0.17578404289319488,0.17578404289319488,0.17578404289319488,0,0,0,497.0887659822339
2016-04-27T00:00:00Z,423.6633414452273,-4577.192416887779,5582.625647035101,423.6633414452273,423.6633414452273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17270628066921753,0.17270628066921753,0.17270628066921753,0.004453392852528558,0.004453392852528558,0.004453392852528558,0.16825288781668896,0.16825288781668896,0.16825288781668896,0,0,0,496.8326614021252
2016-04-28T00:00:00Z,425.496194724915,-4671.336440136726,5380.2631710540045,425.496194724915,425.496194724915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16177833594337065,0.16177833594337065,0.16177833594337065,0.001366941000003075,0.001366941000003075,0.001366941000003075,0.1604113949433676,0.1604113949433676,0.1604113949433676,0,0,0,494.3322610577481
